experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,instructions_key.keys,instructions_key.rt,rt,score,response_number,block_number,time,interval,response.keys,response.rt,break_key.keys,break_key.rt,closing_key.keys,closing_key.rt,date,frameRate,expName,session,participant,
3,0,3,0,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[5.161970138549805, 8.965988159179688, 14.139300107955933, 19.41032910346985, 24.098793029785156, 30.32193422317505, 36.32849407196045, 42.06872200965881, 49.39142417907715, 56.0158371925354, 64.00724911689758, 70.5154390335083, 76.07171607017517, 87.16616320610046, 92.67072916030884, 105.00169706344604, 110.8232421875, 114.82756900787354, 120.1997480392456, 126.95687413215637, 131.41297507286072, 137.20218515396118, 147.31165599822998, 154.11885905265808, 159.6760241985321, 164.61333417892456, 169.353098154068, 175.29101705551147, 182.51546001434326, 189.840891122818, 196.8136692047119, 201.7690989971161, 206.29311203956604, 211.84635305404663, 222.29216408729553, 230.74951815605164, 237.18949508666992, 244.13139414787292, 249.68759512901306, 255.3085310459137, 260.78110814094543, 267.83959007263184, 272.99514412879944, 279.33399510383606, 285.473815202713, 291.3298661708832, 297.2195131778717, 303.6440541744232, 309.4325749874115, 315.0393190383911, 321.17805004119873, 327.13580322265625, 332.7900969982147, 337.47852206230164, 345.7205309867859, 351.7268030643463, 358.7685902118683, 364.9085052013397, 374.13373613357544, 379.2737421989441, 385.6806859970093, 393.85434103012085, 401.3458890914917, 407.36984419822693, 413.1079001426697, 418.54736518859863, 421.2001881599426, 424.571604013443, 428.4255020618439, 433.9480609893799, 440.9539430141449, 448.2463002204895, 458.33917021751404, 463.8448212146759, 468.9181170463562, 474.33935022354126, 479.74610114097595, 484.16753220558167, 489.44008803367615, 497.0476222038269, 502.40314507484436, 516.4003870487213, 522.8403050899506, 530.1002340316772, 530.3983290195465, 534.8039901256561, 540.7760570049286, 547.0159361362457, 554.6237900257111, 561.7145800590515, 568.9232370853424, 574.1943130493164, 579.1328911781311, 583.6041841506958, 589.2616941928864, 595.1497280597687]",space,10.0455200672,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,1.69728398323,285,1,5,2543.21774316,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,0.0654850006104,285,2,5,2543.29989004,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,4.28925609589,285,3,5,2547.57202196,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,4.93854880333,285,4,5,2552.54404211,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.92264699936,286,5,5,2558.43370008,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,9.64249610901,287,6,5,2568.07716918,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.75960588455,288,7,5,2575.83536601,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.68765115738,289,8,5,2581.52470303,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.84195590019,290,9,5,2588.38183212,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
