experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,instructions_key.keys,instructions_key.rt,rt,score,response_number,block_number,time,interval,response.keys,response.rt,break_key.keys,break_key.rt,closing_key.keys,closing_key.rt,date,frameRate,expName,session,participant,
0,0,0,0,,,4.75366401672,15,38,1,188.620428085,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.3569419384,16,39,1,193.976336002,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.5390958786,17,40,1,199.515482187,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.55517101288,17,41,1,204.07013917,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.41960215569,17,42,1,208.491607189,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.17466592789,18,43,1,214.664864063,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.57115888596,18,44,1,219.236319065,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.05540108681,19,45,1,225.292523146,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.29097700119,20,46,1,231.582673073,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,3.32050895691,20,47,1,234.902674198,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.05531716347,21,48,1,239.958162069,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.57101488113,22,49,1,245.530704021,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.17117810249,22,50,1,249.701582193,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.53920793533,22,51,1,254.239879131,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.07306790352,23,52,1,260.312961102,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.72302412987,24,53,1,266.035578966,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,3.95417904854,24,54,1,269.989881992,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.52124094963,25,55,1,275.512089968,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.15746998787,26,56,1,281.668936968,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.68850588799,26,57,1,286.357063055,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,3.53724908829,26,58,1,289.893948078,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,7.02380490303,27,59,1,296.918275118,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.70517110825,27,60,1,301.623268127,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,7.45795893669,28,61,1,309.080893993,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.472397089,29,62,1,314.553385019,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.32098197937,29,63,1,318.87488699,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.99085998535,30,64,1,325.865286112,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.65336894989,30,65,1,330.520344019,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.3058950901,30,66,1,334.824918985,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.12309098244,31,67,1,340.947969198,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.20697402954,32,68,1,347.154520988,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.13599991798,32,69,1,351.292271137,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.0075750351,33,70,1,357.298633099,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.7549738884,34,71,1,363.054610968,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.04116201401,35,72,1,369.094195127,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.28875017166,36,73,1,374.383383036,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.65375685692,36,74,1,379.038166046,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.05652403831,37,75,1,384.093574047,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.57318496704,38,76,1,390.667185068,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.30350804329,38,77,1,394.971844196,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.35702109337,39,78,1,400.326831102,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,7.02414679527,40,79,1,407.351479053,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.75481104851,40,80,1,412.106148005,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,2.40130209923,40,81,1,414.50881505,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,7.39103984833,41,82,1,421.900086164,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.82305717468,41,83,1,426.721702099,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.52344298363,42,84,1,433.245429993,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.80656003952,43,85,1,439.051509142,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.58804988861,43,86,1,443.639539003,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.80499410629,43,87,1,448.444571018,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,1.73545098305,43,88,1,450.179763079,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,2.13546800613,43,89,1,452.315343142,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.37203001976,44,90,1,458.688922167,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,8.72714686394,45,91,1,467.414808035,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.36979699135,45,92,1,471.786082029,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.80494499207,45,93,1,476.591063023,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.60824394226,46,94,1,483.198131084,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.43786716461,47,95,1,488.637125015,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.13791894913,47,96,1,492.775029182,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.60602903366,47,97,1,497.37975812,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.55472993851,48,98,1,502.935432196,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.4067440033,49,99,1,509.342328072,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.20568394661,49,100,1,513.546602964,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.4401781559,50,101,1,519.986737013,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.12174701691,51,102,1,525.108959198,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.68836283684,52,103,1,530.798141003,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,3.83853006363,52,104,1,534.635544062,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.90658211708,53,105,1,540.541779041,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.02143597603,54,106,1,545.56391716,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.10470795631,54,107,1,549.668235064,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.83691692352,54,108,1,554.506659031,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.43906211853,55,109,1,559.945674181,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.35825896263,56,110,1,566.302244186,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,3.98607301712,56,111,1,570.28997612,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.77302885056,56,112,1,575.061712027,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,5.52234601974,57,113,1,580.584057093,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,2.63647413254,57,114,1,583.220149994,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,7.40789794922,58,115,1,590.628005028,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,4.63677287102,58,116,1,595.266210079,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,3.77177214622,58,117,1,599.036844015,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,6.87405705452,59,118,1,605.910730124,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
0,0,0,0,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[2.6779820919036865, 7.150613069534302, 11.522123098373413, 22.90064811706543, 38.550776958465576, 40.986507177352905, 43.555675983428955, 45.85821199417114, 49.811177015304565, 53.115992069244385, 54.91780710220337, 57.754400968551636, 60.8241810798645, 64.05954217910767, 69.36665606498718, 74.88896703720093, 79.02618503570557, 83.06430196762085, 87.88590502738953, 92.15726017951965, 97.29612398147583, 102.96838998794556, 108.34075403213501, 113.5632541179657, 117.04972100257874, 122.53903317451477, 128.94465804100037, 132.78190302848816, 137.7717399597168, 143.2777600288391, 149.51744508743286, 154.87370109558105, 159.59465098381042, 165.43451118469238, 171.4407889842987, 174.77741408348083, 175.37835216522217, 180.1320161819458, 185.48895812034607, 191.02805399894714, 195.58322501182556, 200.002827167511, 206.17749309539795, 210.74865198135376, 216.804053068161, 223.0950300693512, 226.41553902626038, 231.47085618972778, 237.04187107086182, 241.2130491733551, 245.75225710868835, 251.82532501220703, 257.5483491420746, 261.5025281906128, 267.02376914024353, 273.1812391281128, 277.869745016098, 281.4069941043854, 288.43079900741577, 293.1359701156616, 300.5939290523529, 306.0663261413574, 310.38730812072754, 317.3781681060791, 322.03153705596924, 326.3374321460724, 332.4605231285095, 338.66749715805054, 342.80349707603455, 348.81107211112976, 354.566045999527, 360.60720801353455, 365.8959581851959, 370.54971504211426, 375.6062390804291, 382.1794240474701, 386.4829320907593, 391.8399531841278, 398.86409997940063, 403.6189110279083, 406.02021312713623, 413.41125297546387, 418.2343101501465, 424.7577531337738, 430.56431317329407, 435.1523630619049, 439.95735716819763, 441.6928081512451, 443.82827615737915, 450.2003061771393, 458.92745304107666, 463.2972500324249, 468.10219502449036, 474.7104389667511, 480.1483061313629, 484.2862250804901, 488.892254114151, 494.4469840526581, 500.853728055954, 505.0594120025635, 511.4995901584625, 516.6213371753693, 522.309700012207, 526.1482300758362, 532.0548121929169, 537.0762481689453, 541.1809561252594, 546.0178730487823, 551.4569351673126, 557.8151941299438, 561.8012671470642, 566.5742959976196, 572.0966420173645, 574.7331161499023, 582.1410140991211, 586.7777869701385, 590.5495591163635, 597.4236161708832]",space,19.9054851532,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,3.06982707977,59,1,2,632.77248311,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.40560388565,60,2,2,638.178284168,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.12181901932,61,3,2,643.300223112,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.15673995018,62,4,2,649.456887007,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.55495405197,62,5,2,654.011487007,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.30425810814,62,6,2,658.316040039,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,3.70368695259,62,7,2,662.019999027,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,8.90984892845,63,8,2,670.929357052,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.15391516685,63,9,2,675.083894014,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.90516591072,63,10,2,679.989051104,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,3.85461497307,63,11,2,683.842952967,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.58825612068,63,12,2,688.431456089,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.17157196999,64,13,2,693.603496075,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.42242693901,65,14,2,700.026651144,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.33913397789,65,15,2,704.364611149,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.87177205086,66,16,2,710.237516165,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.02170801163,67,17,2,715.259677172,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.72284984589,68,18,2,720.982149124,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.52273106575,68,19,2,725.503753185,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.8548989296,68,20,2,730.358936071,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.27286815643,69,21,2,735.631088972,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,7.52259993553,70,22,2,743.155580044,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.40622401237,70,23,2,747.560199022,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.67246699333,71,24,2,753.232831001,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,3.97204589844,71,25,2,757.203710079,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.05292916298,71,26,2,761.258211136,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.72218394279,71,27,2,765.979621172,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.07211089134,72,28,2,771.051697969,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,9.49150300026,73,29,2,780.545214176,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.42166519165,73,30,2,784.966322184,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.32477688789,74,31,2,791.289747,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.43763494492,74,32,2,795.727679014,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.70733904839,75,33,2,802.434725046,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.45480513573,75,34,2,806.889619112,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.85473680496,76,35,2,812.745622158,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.09103107452,77,36,2,818.83555603,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.52140498161,77,37,2,823.356775999,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.38989114761,78,38,2,829.746978998,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,7.20777988434,79,39,2,836.954614162,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.67173600197,79,40,2,841.625998974,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,2.91936397552,79,41,2,844.546018124,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.73927092552,80,42,2,851.286300182,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.37238907814,81,43,2,856.658653021,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.48779892921,81,44,2,861.146874189,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.67370820045,82,45,2,867.820502043,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.57487797737,83,46,2,874.39419508,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.20581483841,84,47,2,879.599750042,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,7.10594797134,85,48,2,886.707123995,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.15594315529,85,49,2,890.861378193,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.33792495728,85,50,2,895.199305058,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,3.45207905769,85,51,2,898.653211117,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,9.52685689926,86,52,2,908.179610014,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.38979101181,87,53,2,913.568814039,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.95596814156,87,54,2,918.523898125,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.47249794006,88,55,2,923.996391058,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.83850383759,88,56,2,928.834841967,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,1.76869416237,88,57,2,930.603374004,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,3.88717889786,88,58,2,934.490962982,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,4.08598804474,88,59,2,938.578564167,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,5.3072578907,89,60,2,943.884247065,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.17150402069,90,61,2,950.057407141,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
1,0,1,0,,,6.45693206787,91,62,2,956.513949156,5,,,,,,,2017_Jul_05_1445,59.8605638245,DRL_task,1,100,
