trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,Fixed_Interval_Loop.thisRepN,Fixed_Interval_Loop.thisTrialN,Fixed_Interval_Loop.thisN,Fixed_Interval_Loop.thisIndex,Peak_Interval_Loop.thisRepN,Peak_Interval_Loop.thisTrialN,Peak_Interval_Loop.thisN,Peak_Interval_Loop.thisIndex,feedback_Loop.thisRepN,feedback_Loop.thisTrialN,feedback_Loop.thisN,feedback_Loop.thisIndex,Break_Loop.thisRepN,Break_Loop.thisTrialN,Break_Loop.thisN,Break_Loop.thisIndex,instructions_key.keys,instructions_key.rt,fixed_response.keys,fixed_response.rt,trial_number,is_fi_trial,is_pi_trial,response_time,score,total_score,reward,cost,peak_response.keys,peak_response.rt,date,frameRate,expName,session,participant,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,0.000306129455566,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,2.25907993317,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,2.5071079731,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,2.70998096466,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,2.96048903465,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,3.17763209343,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,3.3922791481,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,3.62765598297,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,3.8619389534,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,4.06290006638,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,4.29647707939,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,4.51393604279,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,4.73105812073,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,0,True,4.96520113945,-1.4,12.8,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
22,0,22,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
23,0,23,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space']","[2.220463991165161, 2.4067089557647705, 2.573132038116455, 2.7401700019836426, 3.105311870574951]",,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,2.22046399117,0.6,13.4,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,2.40670895576,0.6,13.4,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,2.57313203812,0.6,13.4,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,2.74017000198,0.6,13.4,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,3.10531187057,0.6,13.4,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
23,0,23,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
24,0,24,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space']","[0.00024819374084472656, 3.5665462017059326]",,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,25,1,False,0.000248193740845,0.9,14.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,25,1,False,3.56654620171,0.9,14.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
24,0,24,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
25,0,25,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space']","[0.0002460479736328125, 3.047538995742798]",,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,26,1,False,0.000246047973633,0.9,15.2,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,26,1,False,3.04753899574,0.9,15.2,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
25,0,25,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0002760887145996094, 2.2634592056274414, 2.466884136199951, 2.6831421852111816, 2.883151054382324, 3.101431131362915, 3.335211992263794, 3.532802104949951, 3.7193901538848877, 3.916926145553589, 4.10366415977478, 4.270512104034424, 4.45375919342041, 4.654778003692627, 7.910974979400635, 8.094421148300171]",2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,0.0002760887146,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,2.26345920563,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,2.4668841362,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,2.68314218521,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,2.88315105438,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,3.10143113136,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,3.33521199226,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,3.53280210495,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,3.71939015388,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,3.91692614555,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,4.10366415977,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,4.27051210403,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,4.45375919342,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,4.65477800369,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,7.9109749794,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,0,True,8.0944211483,-1.6,13.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
26,0,26,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[2.5887858867645264, 2.8063910007476807, 2.990262031555176, 3.190692901611328, 3.374469041824341, 3.591197967529297, 3.775805950164795, 3.9751479625701904, 4.158895969390869, 4.375990867614746, 4.543118953704834, 4.710507869720459, 4.910367012023926]",2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,2.58878588676,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,2.80639100075,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,2.99026203156,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,3.19069290161,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,3.37446904182,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,3.59119796753,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,3.77580595016,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,3.97514796257,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,4.15889596939,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,4.37599086761,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,4.5431189537,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,4.71050786972,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,0,True,4.91036701202,-1.3,12.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
27,0,27,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
28,0,28,0,None,0,0,0,0,,,,,,,,,,,,,,,['space'],[3.419679880142212],,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,1,False,3.41967988014,1,13.3,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
28,0,28,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
29,0,29,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00025391578674316406, 1.805769920349121, 2.0037240982055664, 2.173346996307373, 4.344512939453125]",,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,1,False,0.000253915786743,0.6,13.9,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,1,False,1.80576992035,0.6,13.9,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,1,False,2.00372409821,0.6,13.9,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,1,False,2.17334699631,0.6,13.9,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,1,False,4.34451293945,0.6,13.9,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
29,0,29,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00034308433532714844, 2.6032140254974365, 2.8369250297546387, 3.0207300186157227, 3.2224581241607666, 3.4059720039367676, 3.607012987136841, 4.006474018096924, 4.2075700759887695, 4.3751890659332275, 4.5414910316467285, 4.708707094192505]",2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,0.000343084335327,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,2.6032140255,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,2.83692502975,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,3.02073001862,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,3.22245812416,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,3.40597200394,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,3.60701298714,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,4.0064740181,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,4.20757007599,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,4.37518906593,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,4.54149103165,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,4.70870709419,-1.2,12.7,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
30,0,30,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.8289308547973633, 4.045552015304565, 4.246447801589966, 4.430359840393066, 4.630083799362183, 4.814385890960693, 5.01556396484375, 5.1980299949646, 5.399510860443115, 5.582342863082886, 5.799742937088013]",2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,3.8289308548,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,4.0455520153,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,4.24644780159,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,4.43035984039,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,4.63008379936,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,4.81438589096,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,5.01556396484,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,5.19802999496,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,5.39951086044,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,5.58234286308,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,32,0,True,5.79974293709,-1.1,11.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
31,0,31,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
32,0,32,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space']","[2.973639965057373, 5.262403964996338, 7.834500074386597, 8.252301931381226, 8.70225191116333]",2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
32,0,32,0,None,,,,,,,,,0,0,0,0,,,,,,,,,33,0,True,2.97363996506,-0.5,11.1,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
32,0,32,0,None,,,,,,,,,0,0,0,0,,,,,,,,,33,0,True,5.262403965,-0.5,11.1,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
32,0,32,0,None,,,,,,,,,0,0,0,0,,,,,,,,,33,0,True,7.83450007439,-0.5,11.1,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
32,0,32,0,None,,,,,,,,,0,0,0,0,,,,,,,,,33,0,True,8.25230193138,-0.5,11.1,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
32,0,32,0,None,,,,,,,,,0,0,0,0,,,,,,,,,33,0,True,8.70225191116,-0.5,11.1,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
32,0,32,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
32,0,32,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.198457956314087, 3.415449857711792, 3.599091053009033, 3.799920082092285, 3.9827160835266113, 4.184931039810181, 4.350238084793091, 4.533719062805176, 4.750650882720947, 4.951524972915649, 5.118505954742432, 5.3029749393463135, 5.469866991043091, 5.636866092681885, 5.8540709018707275]",2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,3.19845795631,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,3.41544985771,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,3.59909105301,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,3.79992008209,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,3.98271608353,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,4.18493103981,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,4.35023808479,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,4.53371906281,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,4.75065088272,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,4.95152497292,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,5.11850595474,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,5.30297493935,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,5.46986699104,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,5.63686609268,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,34,0,True,5.85407090187,-1.5,9.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
33,0,33,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
34,0,34,0,None,0,0,0,0,,,,,,,,,,,,,,,['space'],[3.952470064163208],,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
34,0,34,0,None,,,,,,,,,0,0,0,0,,,,,,,,,35,1,False,3.95247006416,1,10.6,1,0.1,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
34,0,34,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1318,59.8462146517,Peak_procedure,002,FB,
