trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,Fixed_Interval_Loop.thisRepN,Fixed_Interval_Loop.thisTrialN,Fixed_Interval_Loop.thisN,Fixed_Interval_Loop.thisIndex,Peak_Interval_Loop.thisRepN,Peak_Interval_Loop.thisTrialN,Peak_Interval_Loop.thisN,Peak_Interval_Loop.thisIndex,feedback_Loop.thisRepN,feedback_Loop.thisTrialN,feedback_Loop.thisN,feedback_Loop.thisIndex,Break_Loop.thisRepN,Break_Loop.thisTrialN,Break_Loop.thisN,Break_Loop.thisIndex,Fixed_Interval_Loop.thisTrial,instructions_key.keys,instructions_key.rt,fixed_response.keys,fixed_response.rt,trial_number,is_fi_trial,is_pi_trial,response_time,score,total_score,reward,cost,peak_response.keys,peak_response.rt,date,frameRate,expName,session,participant,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,0,True,2.93704915047,-1.3,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,0,True,3.52132296562,-1.3,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,0,True,3.6882519722,-1.3,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,0,True,3.85466814041,-1.3,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,0,True,5.19102096558,-1.3,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,0,True,5.42535400391,-1.3,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,0,True,7.91367101669,-1.3,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,0,True,8.0802731514,-1.3,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,0,True,8.2985200882,-1.3,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
24,0,24,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.0322849750518799, 1.200179100036621, 1.366854190826416, 1.5340549945831299, 2.01875901222229, 2.202730178833008, 2.369631052017212, 2.5866200923919678, 3.0208981037139893, 3.1879420280456543, 3.3716251850128174, 3.522062063217163]",2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,1.03228497505,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,1.20017910004,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,1.36685419083,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,1.53405499458,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,2.01875901222,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,2.20273017883,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,2.36963105202,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,2.58662009239,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,3.02089810371,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,3.18794202805,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,3.37162518501,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,3.52206206322,-1.2,9.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
25,0,25,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.5130009651184082, 1.6608541011810303, 1.8279130458831787, 2.0141959190368652, 2.499290943145752, 2.682482957839966, 2.8495640754699707, 3.616344928741455]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,1,False,1.51300096512,0.3,9.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,1,False,1.66085410118,0.3,9.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,1,False,1.82791304588,0.3,9.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,1,False,2.01419591904,0.3,9.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,1,False,2.49929094315,0.3,9.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,1,False,2.68248295784,0.3,9.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,1,False,2.84956407547,0.3,9.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,1,False,3.61634492874,0.3,9.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
26,0,26,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
27,0,27,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space']","[0.00025010108947753906, 3.3480069637298584]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,28,1,False,0.000250101089478,0.9,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,28,1,False,3.34800696373,0.9,10.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
27,0,27,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0002751350402832031, 2.334613084793091, 2.501697063446045, 2.6682169437408447, 2.851818084716797, 3.1190431118011475, 3.3200881481170654, 4.25265908241272, 4.456019163131714, 5.3740880489349365]",2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,0.000275135040283,-1.0,9.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,2.33461308479,-1.0,9.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,2.50169706345,-1.0,9.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,2.66821694374,-1.0,9.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,2.85181808472,-1.0,9.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,3.1190431118,-1.0,9.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,3.32008814812,-1.0,9.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,4.25265908241,-1.0,9.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,4.45601916313,-1.0,9.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,5.37408804893,-1.0,9.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
28,0,28,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
29,0,29,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space']","[2.615417003631592, 2.8159141540527344, 2.9820921421051025, 3.1307220458984375]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,30,1,False,2.61541700363,0.7,10.0,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,30,1,False,2.81591415405,0.7,10.0,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,30,1,False,2.98209214211,0.7,10.0,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,30,1,False,3.1307220459,0.7,10.0,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
29,0,29,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
30,0,30,0,None,0,0,0,0,,,,,,,,,,,,,None,,,['space'],[3.1537117958068848],,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,31,1,False,3.15371179581,1,11.0,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
30,0,30,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
31,0,31,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00024390220642089844, 2.625670909881592, 2.8255650997161865, 2.9931929111480713, 3.160191059112549]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,32,1,False,0.000243902206421,0.6,11.6,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,32,1,False,2.62567090988,0.6,11.6,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,32,1,False,2.82556509972,0.6,11.6,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,32,1,False,2.99319291115,0.6,11.6,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,32,1,False,3.16019105911,0.6,11.6,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
31,0,31,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
31,0,31,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
32,0,32,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,['space'],[0.00026988983154296875],2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
32,0,32,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,33,0,True,0.000269889831543,-0.1,11.5,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
32,0,32,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
32,0,32,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
33,0,33,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
33,0,33,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
33,0,33,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
34,0,34,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
34,0,34,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
34,0,34,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
